"Bcurrentlosestreak","Bcurrentwinstreak","Blongestwinstreak","Blosses","Btotalroundsfought","Btotaltitlebouts","BwinbyDecisionMajority","BwinbyDecisionSplit","BwinbyDecisionUnanimous","BwinbyKOTKO","BwinbySubmission","BwinbyTKODoctorStoppage","Bwins","BHeightcms","BReachcms","BWeightlbs","Bage"
0,1,4,1,13,0,0,0,1,0,4,0,5,180.34,182.88,170,27
0,1,3,10,56,0,0,1,4,5,0,1,11,172.72,180.34,145,29
0,3,3,0,9,0,0,1,2,0,0,0,3,167.64,167.64,135,35
0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,162.56,115,30
0,3,3,0,7,0,0,0,1,1,1,0,3,180.34,182.88,170,27
0,4,4,1,13,0,0,1,2,0,1,0,4,175.26,195.58,170,23
0,1,1,0,2,0,0,0,0,0,0,1,1,172.72,180.34,155,27
1,0,2,4,7,0,0,0,0,0,2,0,2,177.8,190.5,155,28
2,0,0,2,6,1,0,0,0,0,0,0,0,182.88,190.5,185,26
1,0,5,3,24,3,0,0,3,5,0,0,8,167.64,167.64,145,30
0,6,6,1,19,1,0,1,2,2,3,1,9,180.34,193.04,155,31
0,2,4,6,37,0,0,3,3,1,1,1,9,177.8,177.8,155,33
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,180.34,145,23
1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,185.42,230,32
1,0,4,4,34,0,0,1,4,3,1,0,9,172.72,177.8,170,35
1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,167.64,125,25
0,3,3,0,9,0,0,0,1,1,1,0,3,162.56,165.1,115,21
0,1,2,2,15,1,0,0,2,0,3,0,5,185.42,190.5,170,28
0,1,1,1,5,0,0,0,1,0,0,0,1,177.8,185.42,155,25
0,2,2,2,7,0,0,0,0,3,0,0,3,187.96,193.04,205,31
0,1,4,6,35,0,0,4,1,2,0,0,7,170.18,180.34,170,32
0,3,3,1,10,1,0,0,1,0,2,0,3,182.88,182.88,170,33
0,2,2,1,7,0,0,0,1,1,0,0,2,170.18,180.34,135,37
1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,185.42,170,27
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,175.26,170,37
0,1,1,3,10,1,0,1,0,0,0,0,1,175.26,182.88,145,31
0,1,3,2,21,0,0,0,4,1,1,0,6,180.34,187.96,170,31
1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,200.66,170,26
0,1,1,0,1,0,0,0,0,1,0,0,1,182.88,195.58,170,33
0,2,2,4,19,0,0,0,2,3,0,0,5,172.72,170.18,145,29
0,1,1,1,4,0,0,1,0,0,0,0,1,190.5,198.12,205,27
1,0,1,3,6,0,0,0,0,1,0,0,1,180.34,180.34,145,29
1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,187.96,155,32
1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,170.18,115,28
0,1,1,0,3,0,0,0,0,1,0,0,1,160.02,165.1,125,36
0,1,1,0,3,0,0,0,1,0,0,0,1,172.72,175.26,125,29
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,177.8,155,27
0,1,5,1,16,1,0,2,1,1,2,0,6,175.26,180.34,185,24
0,1,6,7,58,2,0,3,6,5,0,0,14,177.8,182.88,170,33
0,3,3,0,9,0,0,0,3,0,0,0,3,162.56,162.56,135,28
0,1,1,3,12,0,0,0,1,0,1,0,2,175.26,182.88,155,30
0,2,2,0,5,0,0,0,1,1,0,0,2,167.64,185.42,135,23
0,1,1,0,3,0,0,0,1,0,0,0,1,182.88,190.5,170,29
2,0,2,7,25,0,0,0,2,1,1,0,4,165.1,167.64,135,33
1,0,1,2,9,0,0,0,1,1,0,0,2,180.34,187.96,145,25
1,0,2,2,12,0,0,1,1,0,0,0,2,167.64,170.18,170,34
0,2,2,0,6,0,0,1,1,0,0,0,2,172.72,175.26,145,34
0,3,3,0,9,0,0,1,2,0,0,0,3,170.18,172.72,115,32
0,1,2,5,15,1,0,0,0,3,0,0,3,193.04,203.2,264,36
0,3,3,2,16,1,0,0,2,3,0,0,5,182.88,185.42,185,24
0,2,3,1,16,0,0,0,4,1,0,0,5,187.96,190.5,265,29
1,0,1,2,7,0,0,0,0,0,1,0,1,177.8,180.34,155,32
0,2,2,3,13,0,0,0,1,0,1,0,2,182.88,190.5,170,28
1,0,2,3,16,0,0,1,0,2,0,0,3,190.5,193.04,205,30
3,0,0,3,9,0,0,0,0,0,0,0,0,167.64,170.18,125,30
1,0,0,1,1,0,0,0,0,0,0,0,0,193.04,190.5,185,24
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,170,28
0,1,1,1,4,0,0,0,0,1,0,0,1,165.1,172.72,125,26
0,1,4,7,39,3,0,2,3,3,0,0,8,180.34,187.96,185,45
0,1,3,2,13,0,0,0,2,2,0,0,4,187.96,193.04,205,34
0,1,1,1,2,0,0,0,0,1,0,0,1,172.72,175.26,135,29
2,0,1,3,13,0,0,0,0,0,2,0,2,175.26,180.34,155,28
0,3,3,0,9,0,0,0,2,1,0,0,3,175.26,177.8,155,30
0,1,2,1,10,1,0,0,2,1,0,0,3,190.5,200.66,205,26
1,0,2,3,13,0,0,0,0,3,0,0,3,172.72,177.8,155,32
0,3,3,0,8,0,0,0,1,1,1,0,3,177.8,182.88,155,26
1,0,2,7,36,0,0,0,4,1,4,0,9,170.18,172.72,145,30
0,3,3,1,9,0,0,0,1,1,1,0,3,180.34,182.88,145,30
1,0,1,2,9,0,0,0,1,0,0,0,1,180.34,180.34,170,33
0,1,1,0,1,0,0,0,0,1,0,0,1,162.56,172.72,135,26
0,2,2,1,12,0,0,0,2,1,0,0,3,175.26,172.72,135,24
0,1,1,2,4,0,0,0,0,0,1,0,1,167.64,170.18,125,28
0,1,1,1,6,0,0,0,1,0,0,0,1,180.34,185.42,155,28
0,1,1,1,8,0,0,0,2,0,0,0,2,185.42,195.58,185,26
0,1,1,0,1,0,0,0,0,1,0,0,1,190.5,185.42,185,24
0,2,2,1,6,0,0,0,1,1,0,0,2,175.26,175.26,145,32
1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,182.88,185,33
1,0,6,3,22,1,0,0,2,4,2,0,8,195.58,200.66,205,28
0,2,5,4,51,4,1,4,3,6,0,0,14,182.88,190.5,205,36
0,2,2,0,6,0,0,0,2,0,0,0,2,190.5,198.12,242,28
1,0,3,1,14,1,0,0,2,1,0,0,3,162.56,165.1,125,30
0,3,3,1,8,0,0,0,1,2,0,0,3,180.34,185.42,170,23
0,1,1,0,2,0,0,0,0,0,1,0,1,177.8,177.8,155,23
1,0,1,1,6,0,0,0,1,0,0,0,1,160.02,162.56,115,30
0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,180.34,170,19
1,0,2,2,14,0,0,0,3,0,0,0,3,167.64,175.26,135,22
0,1,1,1,6,0,0,0,1,0,0,0,1,190.5,195.58,240,25
2,0,3,7,29,1,0,0,0,7,0,0,7,182.88,182.88,263,39
0,1,3,3,15,1,0,0,1,1,0,2,4,182.88,200.66,185,31
1,0,1,4,21,0,0,1,2,0,0,0,3,167.64,167.64,125,30
1,0,2,7,28,0,0,1,2,2,0,0,5,185.42,182.88,135,33
0,1,3,3,14,1,0,0,2,0,2,1,5,170.18,172.72,145,28
0,1,1,1,7,0,0,1,0,1,0,0,2,182.88,180.34,170,27
0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,170.18,155,25
0,1,1,1,6,0,0,0,1,0,0,0,1,180.34,190.5,155,31
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,187.96,170,29
0,3,3,1,17,2,0,0,2,3,0,1,6,160.02,167.64,135,30
0,2,4,9,39,5,0,0,2,5,8,0,16,190.5,200.66,264,36
0,1,3,1,10,0,0,0,1,1,0,2,4,185.42,200.66,205,35
1,0,2,1,7,1,0,0,1,1,0,0,2,190.5,200.66,205,25
1,0,2,1,8,0,0,1,0,1,0,0,2,180.34,177.8,155,31
0,2,4,2,19,0,0,0,2,4,0,0,6,160.02,170.18,135,25
1,0,1,2,10,0,0,0,1,0,1,0,2,170.18,170.18,135,26
1,0,1,1,4,0,0,0,1,0,0,0,1,175.26,177.8,145,28
0,1,1,1,4,0,0,0,1,0,0,0,1,187.96,190.5,170,32
0,4,4,5,26,0,0,0,1,0,7,0,8,177.8,187.96,155,25
0,2,2,4,15,0,0,0,0,2,4,0,6,182.88,187.96,170,31
5,0,2,7,30,0,0,1,2,1,1,0,5,177.8,182.88,170,35
0,3,3,3,24,0,0,1,3,1,2,0,7,175.26,177.8,155,36
0,1,1,0,1,0,0,0,0,1,0,0,1,180.34,177.8,155,29
0,2,2,0,6,0,0,1,1,0,0,0,2,170.18,172.72,115,32
1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,185.42,155,26
1,0,1,4,19,0,0,0,2,1,0,0,3,172.72,185.42,135,27
0,2,2,2,7,0,0,0,0,2,1,0,3,190.5,195.58,205,23
1,0,2,1,8,0,0,0,1,1,0,0,2,170.18,175.26,125,30
1,0,3,1,12,0,0,0,2,0,1,0,3,180.34,185.42,155,28
0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.5,205,30
0,2,4,1,14,0,1,0,0,4,1,0,6,190.5,203.2,205,32
0,4,4,1,12,0,0,0,2,0,3,0,5,177.8,182.88,155,26
0,3,3,1,6,0,0,0,0,3,0,0,3,187.96,190.5,205,29
0,1,1,0,1,0,0,0,0,1,0,0,1,190.5,195.58,265,30
0,1,2,1,6,0,0,0,0,3,0,0,3,172.72,175.26,145,27
0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,167.64,125,25
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,198.12,185,28
1,0,1,4,17,0,0,0,1,1,0,0,2,185.42,185.42,185,33
0,1,1,1,4,0,0,0,0,1,0,0,1,172.72,177.8,125,28
0,1,1,0,3,0,0,0,1,0,0,0,1,165.1,167.64,135,25
0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,190.5,205,28
2,0,0,2,3,0,0,0,0,0,0,0,0,170.18,170.18,135,27
0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,175.26,155,31
0,3,3,0,8,0,0,1,1,1,0,0,3,165.1,162.56,135,32
1,0,2,3,15,0,0,1,1,2,0,0,4,187.96,190.5,205,39
2,0,2,5,19,2,0,0,2,1,2,0,5,190.5,195.58,240,39
0,1,3,2,13,0,0,0,0,4,0,0,4,193.04,205.74,265,38
0,0,0,0,0,0,0,0,0,0,0,0,0,160.02,160.02,115,33
0,7,7,2,26,0,0,0,4,3,1,0,8,190.5,203.2,170,27
1,0,3,2,10,0,0,0,2,1,0,0,3,187.96,193.04,205,34
0,3,3,0,9,0,0,1,2,0,0,0,3,185.42,187.96,170,34
0,2,2,1,7,0,0,0,0,0,2,0,2,170.18,175.26,135,31
1,0,4,1,13,0,0,1,1,1,0,1,4,187.96,195.58,205,28
1,0,0,1,2,0,0,0,0,0,0,0,0,167.64,172.72,135,35
0,1,7,1,27,5,0,0,3,2,3,0,8,167.64,177.8,135,28
0,1,1,2,8,0,0,0,0,0,0,1,1,167.64,167.64,125,28
0,2,2,0,5,0,0,1,0,1,0,0,2,180.34,177.8,155,31
1,0,2,5,19,0,0,1,1,2,0,0,4,170.18,177.8,155,36
0,1,2,4,19,0,0,0,2,1,2,0,5,182.88,187.96,205,32
2,0,3,5,31,0,0,1,4,2,0,0,7,175.26,180.34,155,35
0,2,3,3,17,0,0,0,1,2,3,0,6,187.96,195.58,170,32
1,0,2,2,16,0,0,0,0,0,4,0,4,172.72,172.72,135,30
2,0,1,3,11,0,0,0,0,1,1,0,2,187.96,185.42,170,29
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,177.8,155,29
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,187.96,170,27
0,5,5,3,31,1,0,1,3,2,4,0,10,185.42,198.12,185,33
0,1,4,6,34,0,0,3,2,1,1,1,8,177.8,177.8,155,33
0,1,1,1,9,0,0,0,2,0,0,0,2,175.26,185.42,155,34
0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,170.18,115,28
0,1,1,1,6,0,0,0,1,0,0,0,1,182.88,185.42,170,26
0,1,1,2,8,0,0,0,1,0,0,0,1,177.8,177.8,155,26
1,0,1,4,14,0,0,0,2,0,1,0,3,167.64,167.64,125,32
1,0,1,1,5,0,0,1,0,0,0,0,1,190.5,185.42,205,28
0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,182.88,155,28
1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,177.8,145,28
0,0,0,0,0,0,0,0,0,0,0,0,0,162.56,172.72,135,26
0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,203.2,250,36
0,2,2,1,6,0,0,0,0,3,0,0,3,190.5,200.66,260,29
0,5,5,1,16,1,0,1,1,2,3,1,8,180.34,193.04,155,31
0,2,2,0,4,0,0,0,1,0,1,0,2,167.64,172.72,135,38
0,1,2,7,28,1,0,0,2,0,3,0,5,165.1,170.18,135,34
0,1,1,1,5,0,0,0,0,0,1,0,1,177.8,180.34,170,27
0,1,1,1,2,0,0,0,0,1,0,0,1,193.04,193.04,170,25
0,1,1,3,12,0,0,0,1,0,1,0,2,175.26,187.96,145,34
0,1,1,0,3,0,0,0,1,0,0,0,1,170.18,170.18,135,32
1,0,2,1,7,0,0,1,0,0,1,0,2,185.42,193.04,170,24
0,1,2,2,17,0,0,2,1,0,1,0,4,187.96,198.12,185,32
0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.96,170,30
0,4,4,1,13,0,0,0,2,3,0,0,5,182.88,190.5,170,32
1,0,3,2,12,1,0,1,2,0,1,0,4,185.42,198.12,185,30
0,1,1,2,5,0,0,0,0,1,0,0,1,180.34,180.34,145,28
0,4,4,1,10,0,0,0,1,2,1,0,4,185.42,185.42,185,27
2,0,0,2,2,0,0,0,0,0,0,0,0,172.72,182.88,135,35
1,0,1,3,11,0,0,1,1,0,0,0,2,190.5,190.5,185,34
0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,200.66,170,26
1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,177.8,125,28
0,5,5,0,8,0,0,0,1,4,0,0,5,175.26,187.96,155,26
0,3,5,2,28,0,0,0,5,3,1,0,9,182.88,193.04,170,25
2,0,3,10,53,0,0,1,4,4,0,1,10,172.72,180.34,145,29
1,0,2,1,6,0,0,0,0,2,0,0,2,187.96,187.96,170,29
0,2,2,0,4,0,0,0,1,1,0,0,2,170.18,177.8,135,23
0,4,4,3,23,0,0,1,2,2,1,0,6,187.96,190.5,170,31
1,0,2,1,7,0,0,1,0,1,0,0,2,175.26,182.88,170,27
3,0,4,6,32,0,0,3,1,2,0,0,6,170.18,180.34,170,32
0,1,1,1,9,0,0,0,1,1,0,0,2,175.26,172.72,135,23
1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,185.42,155,24
0,5,5,0,13,0,0,0,1,4,0,0,5,182.88,185.42,185,38
0,1,1,4,14,0,0,0,1,1,0,0,2,180.34,182.88,170,28
2,0,1,2,6,1,0,0,0,1,0,0,1,182.88,193.04,185,31
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,205,33
0,1,1,0,3,0,0,1,0,0,0,0,1,172.72,172.72,145,26
0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,185.42,170,31
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,170,27
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,177.8,155,29
0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,167.64,135,25
1,0,1,1,5,0,0,0,0,0,1,0,1,170.18,175.26,145,37
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,180.34,170,32
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,180.34,155,24
0,1,1,0,3,0,0,1,0,0,0,0,1,177.8,177.8,145,28
0,2,2,0,4,0,0,0,1,1,0,0,2,180.34,187.96,155,31
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,177.8,145,21
0,1,1,1,4,0,0,0,1,0,0,0,1,175.26,175.26,145,31
1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,182.88,185,26
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,180.34,155,26
1,0,1,1,3,0,0,0,0,0,1,0,1,177.8,180.34,125,25
0,5,5,2,20,1,0,0,2,4,1,0,7,193.04,195.58,231,37
1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,175.26,155,31
1,0,4,7,38,1,0,0,4,4,3,0,11,182.88,187.96,185,36
0,1,1,0,3,0,0,0,1,0,0,0,1,160.02,162.56,115,30
0,1,1,3,18,0,0,1,2,0,0,0,3,167.64,167.64,125,30
1,0,1,3,9,0,0,0,0,0,1,0,1,172.72,177.8,155,26
1,0,0,1,2,0,0,0,0,0,0,0,0,172.72,185.42,135,33
0,2,2,0,5,0,0,0,0,1,1,0,2,177.8,182.88,155,25
0,3,3,0,8,0,0,1,1,0,1,0,3,185.42,190.5,170,27
0,1,1,1,6,0,0,0,1,0,0,0,1,180.34,185.42,145,22
2,0,4,7,38,3,0,2,3,2,0,0,7,180.34,187.96,185,44
0,3,5,3,19,0,0,0,1,8,0,0,9,190.5,200.66,265,36
0,2,2,3,6,0,0,0,0,0,2,0,2,177.8,190.5,155,27
1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,175.26,145,24
1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,175.26,135,29
2,0,2,6,29,0,0,2,1,0,2,0,5,177.8,185.42,145,26
0,1,2,1,5,0,0,0,0,3,0,0,3,190.5,200.66,260,30
0,1,1,1,5,0,0,0,1,1,0,0,2,182.88,185.42,185,27
0,1,1,1,2,0,0,0,0,0,1,0,1,177.8,180.34,155,25
2,0,1,4,14,0,0,0,1,0,1,0,2,177.8,177.8,155,32
1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,198.12,205,26
0,2,7,6,45,1,0,0,4,7,1,1,13,175.26,177.8,170,31
0,3,3,5,23,0,0,0,1,0,6,0,7,177.8,187.96,155,25
1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,193.04,170,27
1,0,1,3,12,0,0,0,1,2,0,0,3,185.42,185.42,205,33
0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.96,170,22
0,2,2,1,10,0,0,0,2,0,1,0,3,162.56,165.1,125,30
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,187.96,170,30
0,2,2,0,6,0,1,0,1,0,0,0,2,172.72,177.8,145,24
0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,185.42,185,23
1,0,4,1,15,1,0,0,2,1,1,0,4,180.34,182.88,235,36
0,3,3,6,29,5,0,0,0,10,2,1,13,182.88,187.96,185,38
0,1,3,3,21,0,0,0,3,3,0,0,6,172.72,172.72,155,30
0,5,6,4,30,5,0,1,1,8,2,0,12,190.5,195.58,240,36
0,2,2,2,19,1,0,1,0,1,3,0,5,167.64,167.64,125,31
0,1,2,1,12,0,0,0,3,0,0,0,3,162.56,162.56,125,32
4,0,2,6,27,0,0,1,2,1,1,0,5,177.8,182.88,170,35
0,2,3,5,33,0,0,1,5,0,1,0,7,182.88,193.04,185,32
0,2,2,0,4,0,0,0,0,1,1,0,2,180.34,182.88,170,27
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,187.96,155,31
2,0,1,2,6,0,0,0,0,0,1,0,1,162.56,162.56,125,30
0,2,4,3,31,3,0,0,2,0,6,0,8,167.64,170.18,135,36
0,1,5,3,21,0,0,1,2,3,0,0,6,180.34,185.42,185,35
2,0,3,2,12,0,0,0,1,1,1,0,3,198.12,195.58,185,27
0,6,6,2,24,0,0,0,4,2,1,0,7,190.5,203.2,170,27
0,1,1,0,3,0,0,1,0,0,0,0,1,175.26,175.26,145,33
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,172.72,145,26
1,0,1,2,12,0,0,0,1,1,0,0,2,180.34,185.42,155,30
1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,190.5,155,31
1,0,1,2,5,1,0,0,1,0,0,0,1,187.96,187.96,170,26
0,2,2,0,6,0,0,1,1,0,0,0,2,170.18,170.18,135,28
2,0,0,2,2,0,0,0,0,0,0,0,0,167.64,170.18,125,27
1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,162.56,125,24
1,0,4,4,22,1,0,0,1,4,0,0,5,177.8,182.88,265,41
0,2,2,2,15,1,0,0,2,2,0,0,4,182.88,185.42,185,24
0,1,1,2,7,0,0,0,0,1,0,0,1,185.42,187.96,205,31
0,3,3,0,7,0,0,0,2,0,1,0,3,190.5,193.04,155,28
1,0,1,1,4,0,0,0,0,1,0,0,1,182.88,190.5,155,25
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,180.34,170,26
0,2,2,1,5,0,0,0,0,2,0,0,2,187.96,190.5,205,29
1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,175.26,170,27
0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,165.1,125,26
0,4,4,0,9,0,0,0,2,2,0,0,4,165.1,167.64,125,24
0,1,3,4,23,0,0,1,2,2,0,0,5,185.42,190.5,205,35
1,0,3,6,28,1,0,1,4,2,2,0,9,187.96,193.04,185,31
0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,180.34,155,28
0,1,1,0,3,0,0,0,1,0,0,0,1,170.18,177.8,135,23
2,0,1,5,13,0,0,0,1,1,1,1,4,182.88,177.8,185,32
0,1,1,1,6,0,0,0,1,0,0,0,1,165.1,170.18,135,29
0,1,1,0,3,0,0,0,0,1,0,0,1,182.88,182.88,170,25
0,1,1,1,6,0,0,0,1,0,0,0,1,175.26,182.88,155,26
0,1,1,2,9,0,0,1,0,1,0,0,2,177.8,177.8,170,39
0,1,1,0,3,0,0,1,0,0,0,0,1,170.18,172.72,115,31
0,3,3,1,5,0,0,0,0,1,2,0,3,190.5,195.58,185,30
4,0,4,6,32,0,0,2,2,0,1,1,6,187.96,193.04,185,28
0,5,5,3,27,0,0,1,2,4,1,0,8,180.34,175.26,155,23
0,1,1,0,3,0,0,0,0,1,0,0,1,162.56,165.1,115,21
0,3,3,1,9,0,0,0,1,0,3,0,4,177.8,182.88,155,25
0,3,3,1,9,0,0,0,2,1,0,0,3,187.96,193.04,205,34
0,1,1,2,11,0,0,1,0,1,0,0,2,190.5,193.04,205,29
0,2,2,0,6,0,0,0,1,1,0,0,2,170.18,180.34,135,25
0,3,3,3,20,0,0,1,2,2,0,0,5,187.96,190.5,170,31
1,0,2,2,13,0,0,0,1,0,2,0,3,175.26,180.34,145,27
1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,182.88,185,27
3,0,2,6,23,0,0,0,0,2,1,1,4,187.96,185.42,230,40
0,1,1,0,1,0,0,0,0,1,0,0,1,187.96,198.12,205,32
1,0,0,1,2,1,0,0,0,0,0,0,0,185.42,180.34,170,30
0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,170.18,125,23
1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,187.96,170,23
0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,182.88,185,32
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,185.42,155,27
2,0,1,3,9,0,0,0,0,0,1,0,1,175.26,187.96,145,34
1,0,1,2,4,0,0,0,0,1,0,0,1,195.58,193.04,260,34
0,0,0,0,0,0,0,0,0,0,0,0,0,157.48,160.02,115,24
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,155,25
0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,172.72,145,28
0,2,4,1,17,1,0,0,2,2,2,0,6,172.72,180.34,145,32
0,3,3,2,19,1,0,0,3,3,0,0,6,177.8,177.8,155,27
0,2,2,2,10,0,0,0,1,0,1,0,2,177.8,185.42,155,29
1,0,2,3,17,0,0,1,1,2,0,0,4,172.72,180.34,145,29
1,0,2,1,6,0,0,0,0,1,1,0,2,175.26,187.96,155,30
1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,170.18,125,31
2,0,0,2,6,0,0,0,0,0,0,0,0,190.5,187.96,155,30
0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.58,265,30
1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,198.12,185,27
0,4,4,0,12,0,0,0,4,0,0,0,4,185.42,187.96,170,31
4,0,5,9,51,1,0,1,5,6,3,0,15,177.8,185.42,170,37
0,1,1,2,6,0,0,0,0,0,1,0,1,182.88,185.42,170,25
1,0,0,1,2,0,0,0,0,0,0,0,0,170.18,170.18,135,34
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,193.04,170,27
0,1,1,1,8,0,0,0,1,1,0,0,2,180.34,187.96,145,24
0,1,1,1,4,0,0,0,0,0,1,0,1,177.8,180.34,155,32
0,1,1,1,6,0,0,0,1,0,1,0,2,172.72,167.64,145,33
1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,187.96,155,28
1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,180.34,155,25
0,0,0,0,0,0,0,0,0,0,0,0,0,160.02,165.1,125,35
0,3,5,5,43,0,0,0,7,3,2,0,12,172.72,177.8,170,30
1,0,7,6,42,0,0,0,2,9,1,0,12,182.88,190.5,170,34
0,1,1,3,10,0,0,0,1,2,0,0,3,193.04,203.2,265,34
0,1,1,0,3,0,0,0,1,0,0,0,1,162.56,162.56,135,28
1,0,2,9,48,0,0,3,5,1,0,0,9,175.26,177.8,155,30
0,1,1,1,5,0,0,1,0,0,0,0,1,190.5,200.66,185,31
0,2,2,1,7,0,0,0,1,0,2,0,3,177.8,182.88,155,25
1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,190.5,265,32
1,0,0,1,2,0,0,0,0,0,0,0,0,165.1,172.72,125,25
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,155,27
1,0,1,1,4,0,0,1,0,0,0,0,1,175.26,180.34,135,30
0,2,2,0,6,0,0,0,0,2,0,0,2,167.64,172.72,145,32
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,175.26,145,33
3,0,5,8,49,1,0,1,5,6,3,0,15,177.8,185.42,170,37
0,3,3,8,61,0,0,5,6,1,4,0,16,177.8,180.34,155,31
2,0,1,3,12,0,0,0,1,1,0,0,2,180.34,187.96,170,36
0,2,2,3,19,0,0,1,2,1,0,0,4,187.96,190.5,170,31
2,0,0,2,3,0,0,0,0,0,0,0,0,187.96,190.5,247,37
1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,185.42,155,29
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,145,26
4,0,4,9,37,5,0,0,2,3,8,0,14,190.5,200.66,264,35
0,3,3,4,27,1,0,0,4,3,0,0,7,177.8,185.42,145,28
0,1,1,1,4,0,0,0,0,1,0,0,1,187.96,190.5,205,28
0,1,1,1,4,0,0,0,0,1,1,0,2,177.8,182.88,155,32
0,1,1,0,3,0,0,0,1,0,0,0,1,167.64,167.64,135,34
0,2,2,0,4,0,0,1,0,0,1,0,2,185.42,193.04,170,23
0,1,1,0,3,0,0,0,1,0,0,0,1,167.64,172.72,135,37
1,0,0,1,1,0,0,0,0,0,0,0,0,193.04,193.04,170,25
2,0,0,2,4,0,0,0,0,0,0,0,0,180.34,180.34,145,28
1,0,1,2,6,0,0,0,0,1,0,0,1,177.8,180.34,135,27
1,0,0,1,1,0,0,0,0,0,0,0,0,185.42,187.96,155,25
0,2,2,0,2,0,0,0,0,2,0,0,2,187.96,187.96,170,29
0,2,2,6,34,0,0,0,2,1,7,0,10,185.42,187.96,145,30
0,3,3,0,5,0,0,1,0,0,1,0,3,177.8,180.34,170,33
0,2,2,1,9,0,0,1,1,0,0,0,2,175.26,195.58,170,22
