Fighter_ID,Fighter,Date,current_lose_streak,current_win_streak,longest_win_streak,losses,total_rounds_fought,total_title_bouts,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO_TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,wins,Height_cms,Reach_cms,Weight_lbs,age,Stance_Open_Stance,Stance_Orthodox,Stance_Southpaw,Stance_Switch,fighter_img_path
533,Frank Mir,19/03/2016,1,0,4,10,42,5,0,0,2,5,8,0,16,190.5,200.66,264,36,0,0,1,0,images/shayan.jpeg
534,Frank Shamrock,24/09/1999,0,4,4,0,5,4,0,0,0,1,3,0,4,177.8,182.2595311,185,26,0,1,0,0,images/reza.jpeg
535,Frank Trigg,06/02/2010,3,0,2,4,7,2,0,0,0,2,0,0,2,175.26,180.34,170,37,0,0,1,0,images/prat.jpeg
536,Frankie Edgar,21/04/2018,1,0,5,7,80,8,0,0,9,4,2,1,16,167.64,172.72,145,36,0,1,0,0,images/vikas.jpeg
537,Frankie Perez,22/07/2017,1,0,1,2,7,0,0,0,0,1,0,0,1,180.34,185.42,155,28,0,1,0,0,images/mufi.jpeg
538,Frankie Saenz,23/03/2019,0,2,3,3,24,0,0,2,3,0,0,0,5,167.64,167.64,135,38,0,1,0,0,images/shayan.jpeg
539,Fredson Paixao,04/12/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,167.64,145,31,0,1,0,0,images/reza.jpeg
540,Fredy Serrano,17/12/2016,1,0,2,1,7,0,0,0,0,2,0,0,2,160.02,165.1,125,37,0,1,0,0,images/prat.jpeg
541,Gabe Ruediger,05/02/2011,2,0,0,2,3,0,0,0,0,0,0,0,0,177.8,182.2595311,155,33,0,1,0,0,images/vikas.jpeg
542,Gabriel Benitez,19/05/2018,0,1,2,2,15,0,0,0,2,0,2,0,4,172.72,180.34,145,29,0,0,1,0,images/mufi.jpeg
543,Gabriel Gonzaga,10/04/2016,0,1,4,9,36,1,0,0,1,7,4,0,12,187.96,193.04,242,36,0,1,0,0,images/shayan.jpeg
544,Gadzhimurad Antigulov,20/04/2019,1,0,2,1,3,0,0,0,0,0,2,0,2,180.34,177.8,205,32,0,1,0,0,images/reza.jpeg
545,Galore Bofando,16/12/2017,0,1,1,0,1,0,0,0,0,1,0,0,1,180.34,182.88,170,35,0,0,0,1,images/prat.jpeg
546,Gan McGee,26/09/2003,0,2,2,1,4,0,0,0,0,2,0,0,2,208.28,214.6183227,265,26,0,1,0,0,images/vikas.jpeg
547,Garett Whiteley,13/12/2014,2,0,0,2,4,0,0,0,0,0,0,0,0,182.88,182.88,155,33,0,1,0,0,images/mufi.jpeg
548,Garreth McLellan,27/08/2016,1,0,1,2,8,0,0,0,0,1,0,0,1,185.42,182.88,185,33,0,0,1,0,images/shayan.jpeg
549,Gary Goodridge,05/03/1999,2,0,2,4,7,1,0,0,0,3,0,0,3,190.5,195.7423609,249,33,0,1,0,0,images/reza.jpeg
550,Gasan Umalatov,07/11/2015,1,0,1,2,9,0,0,0,1,0,0,0,1,180.34,180.34,170,33,0,1,0,0,images/prat.jpeg
551,Gavin Tucker,09/09/2017,0,1,1,0,3,0,0,0,1,0,0,0,1,167.64,167.64,145,31,0,0,1,0,images/vikas.jpeg
552,Geane Herrera,26/11/2016,1,0,1,2,8,0,0,0,0,1,0,0,1,165.1,167.64,125,26,0,1,0,0,images/mufi.jpeg
553,Gegard Mousasi,08/04/2017,0,4,4,3,25,0,0,0,3,4,1,0,8,187.96,193.04,185,31,0,1,0,0,images/shayan.jpeg
554,Genki Sudo,02/04/2004,1,0,1,1,5,0,0,0,0,0,1,0,1,175.26,179.5629652,155,26,0,1,0,0,images/reza.jpeg
555,Geoff Neal,19/01/2019,0,2,2,0,3,0,0,0,0,1,1,0,2,180.34,190.5,170,28,0,0,1,0,images/prat.jpeg
556,George Roop,26/09/2015,1,0,2,7,28,0,0,1,2,2,0,0,5,185.42,182.88,135,33,0,1,0,0,images/vikas.jpeg
557,George Sotiropoulos,19/10/2013,3,0,7,3,22,0,0,0,2,1,4,0,7,177.8,180.34,155,36,0,1,0,0,images/mufi.jpeg
558,George Sullivan,25/08/2018,2,0,2,3,14,0,0,0,2,1,0,0,3,182.88,185.42,170,37,0,1,0,0,images/shayan.jpeg
559,Georges St-Pierre,04/11/2017,0,12,12,2,68,14,0,2,10,5,2,0,19,180.34,193.04,185,36,0,1,0,0,images/reza.jpeg
560,Gerald Harris,20/11/2010,0,3,3,0,7,0,0,0,0,3,0,0,3,180.34,195.58,185,31,0,0,1,0,images/prat.jpeg
561,Gerald Meerschaert,30/03/2019,1,0,2,2,9,0,0,0,0,1,3,0,4,185.42,195.58,185,31,0,0,1,0,images/vikas.jpeg
562,Gerald Strebendt,26/09/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,179.5629652,155,24,0,1,0,0,images/mufi.jpeg
563,Geraldo de Freitas,02/02/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,182.88,135,27,0,1,0,0,images/shayan.jpeg
564,Gerard Gordeau,12/11/1993,0,0,0,0,0,0,0,0,0,0,0,0,0,195.58,201.1354929,216,34,0,1,0,0,images/reza.jpeg
565,Gerard Gordeau,12/11/1993,0,2,2,0,2,0,0,0,0,2,0,0,2,195.58,201.1354929,216,34,0,1,0,0,images/prat.jpeg
566,Germaine de Randamie,10/11/2018,0,3,3,1,12,1,0,1,1,2,0,0,4,175.26,180.34,135,34,0,1,0,0,images/vikas.jpeg
567,Gian Villante,23/02/2019,0,1,2,7,37,0,0,3,0,4,0,0,7,190.5,193.04,205,33,0,1,0,0,images/mufi.jpeg
568,Gideon Ray,11/11/2006,2,0,0,2,2,0,0,0,0,0,0,0,0,177.8,182.2595311,185,33,0,0,1,0,images/shayan.jpeg
569,Gil Castillo,22/11/2002,0,1,1,1,8,1,0,0,1,0,0,0,1,175.26,179.5629652,170,37,0,0,1,0,images/reza.jpeg
570,Gilbert Aldana,08/07/2006,1,0,0,1,2,0,0,0,0,0,0,0,0,185.42,190.349229,250,28,0,1,0,0,images/prat.jpeg
571,Gilbert Burns,27/04/2019,0,1,3,3,22,0,0,0,2,2,3,0,7,177.8,180.34,155,32,0,1,0,0,images/vikas.jpeg
572,Gilbert Melendez,09/09/2017,3,0,1,4,16,2,0,0,1,0,0,0,1,175.26,185.42,145,35,0,1,0,0,images/mufi.jpeg
573,Gilbert Smith,13/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,190.5,185,31,0,0,1,0,images/shayan.jpeg
574,Gilbert Yvel,23/10/2010,2,0,0,2,4,0,0,0,0,0,0,0,0,187.96,195.58,225,34,0,1,0,0,images/reza.jpeg
575,Gina Mazany,27/05/2018,0,1,1,1,4,0,0,0,1,0,0,0,1,167.64,172.72,135,29,0,0,1,0,images/prat.jpeg
576,Gleison Tibau,01/06/2018,3,0,3,11,64,0,0,5,6,1,4,0,16,177.8,180.34,155,34,0,0,1,0,images/vikas.jpeg
577,Glover Teixeira,27/04/2019,0,1,5,5,36,1,0,0,2,4,4,1,11,187.96,193.04,205,39,0,1,0,0,images/mufi.jpeg
578,Godofredo Pepey,27/01/2018,1,0,3,5,18,1,0,1,0,1,3,0,5,170.18,185.42,145,30,0,1,0,0,images/shayan.jpeg
579,Gokhan Saki,07/07/2018,0,1,1,0,1,0,0,0,0,1,0,0,1,182.88,185.42,205,34,0,1,0,0,images/reza.jpeg
580,Goran Reljic,13/11/2010,2,0,1,2,8,0,0,0,0,1,0,0,1,190.5,205.74,205,26,0,0,1,0,images/prat.jpeg
581,Grant Dawson,18/05/2019,0,1,1,0,3,0,0,0,1,0,0,0,1,177.8,182.88,145,25,0,0,0,1,images/vikas.jpeg
582,Gray Maynard,06/10/2018,0,1,8,8,54,2,0,3,7,1,0,0,11,175.26,177.8,155,39,0,1,0,0,images/mufi.jpeg
583,Greg Hardy,27/04/2019,1,0,0,1,2,0,0,0,0,0,0,0,0,195.58,203.2,265,30,0,1,0,0,images/shayan.jpeg
584,Greg Soto,01/01/2011,0,1,1,1,6,0,0,0,1,0,0,0,1,180.34,185.42,170,24,0,1,0,0,images/reza.jpeg
585,Gregor Gillespie,19/01/2019,0,5,5,0,9,0,0,0,1,2,2,0,5,170.18,180.34,155,32,0,1,0,0,images/prat.jpeg
586,Grigorii Popov,08/06/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,172.72,135,35,0,0,0,1,images/vikas.jpeg
587,Guido Cannetti,17/11/2018,0,1,1,2,9,0,0,0,2,0,0,0,2,167.64,172.72,135,38,0,0,1,0,images/mufi.jpeg
588,Guilherme Vasconcelos,05/07/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.96,185,28,0,1,0,0,images/shayan.jpeg
589,Gunnar Nelson,16/03/2019,0,1,4,3,23,0,0,0,1,0,7,0,8,180.34,182.88,170,30,0,0,0,1,images/reza.jpeg
590,Guto Inocente,07/11/2014,1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,195.58,205,28,0,1,0,0,images/prat.jpeg
591,Guy Mezger,05/03/1999,0,3,3,0,4,1,0,0,1,1,1,0,3,185.42,190.349229,200,31,0,1,0,0,images/vikas.jpeg
592,Hacran Dias,28/10/2017,2,0,2,4,21,0,0,1,2,0,0,0,3,172.72,175.26,155,33,0,1,0,0,images/mufi.jpeg
593,Hakeem Dawodu,08/12/2018,0,1,1,1,4,0,0,0,1,0,0,0,1,172.72,185.42,145,27,0,1,0,0,images/shayan.jpeg
594,Hannah Cifers,02/03/2019,1,0,0,1,2,0,0,0,0,0,0,0,0,154.94,160.02,115,26,0,1,0,0,images/reza.jpeg
595,Hans Stringer,18/07/2015,1,0,1,1,5,0,0,1,0,0,0,0,1,190.5,185.42,205,28,0,1,0,0,images/prat.jpeg
596,Hatsu Hioki,09/05/2015,1,0,2,4,20,0,0,1,2,0,0,0,3,180.34,177.8,145,31,0,1,0,0,images/vikas.jpeg
597,Hayato Sakurai,22/03/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.1698333,168,26,0,1,0,0,images/mufi.jpeg
598,Heath Herring,09/08/2008,0,1,1,2,12,0,0,1,1,0,0,0,2,193.04,198.12,250,30,0,1,0,0,images/shayan.jpeg
599,Hector Aldana,17/11/2018,1,0,0,1,2,0,0,0,0,0,0,0,0,180.34,182.88,170,30,0,1,0,0,images/reza.jpeg
600,Hector Lombard,22/09/2018,6,0,2,8,26,0,0,0,1,2,0,0,3,175.26,180.34,185,40,0,0,1,0,images/prat.jpeg
601,Hector Ramirez,16/06/2007,1,0,0,1,2,0,0,0,0,0,0,0,0,182.88,187.6526631,205,31,0,1,0,0,images/vikas.jpeg
602,Hector Sandoval,05/08/2017,0,2,2,1,5,0,0,0,1,1,0,0,2,157.48,162.56,125,31,0,1,0,0,images/mufi.jpeg
603,Hector Urbina,24/09/2016,1,0,1,1,4,0,0,0,0,0,1,0,1,180.34,185.42,170,29,0,1,0,0,images/shayan.jpeg
604,Henrique da Silva,22/09/2017,3,0,2,3,10,0,0,0,0,1,1,0,2,190.5,193.04,205,28,0,1,0,0,images/reza.jpeg
605,Henry Cejudo,08/06/2019,0,4,4,2,27,3,0,2,4,2,0,0,8,162.56,162.56,135,32,0,1,0,0,images/prat.jpeg
606,Henry Martinez,08/12/2012,0,1,1,1,6,0,0,1,0,0,0,0,1,170.18,172.72,155,29,0,0,1,0,images/vikas.jpeg
607,Hermes Franca,19/09/2009,0,1,3,4,30,1,0,0,2,2,2,0,6,167.64,180.34,155,35,0,1,0,0,images/mufi.jpeg
608,Hernani Perpetuo,26/07/2014,1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,187.96,170,29,0,1,0,0,images/shayan.jpeg
609,Holly Holm,09/06/2018,1,0,3,4,31,4,0,1,1,2,0,0,4,172.72,175.26,145,36,0,0,1,0,images/reza.jpeg
610,Homer Moore,02/11/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.2595311,205,29,0,1,0,0,images/prat.jpeg
611,Houston Alexander,05/12/2009,3,0,2,3,5,0,0,0,0,2,0,0,2,182.88,182.88,205,37,0,1,0,0,images/vikas.jpeg
612,Hu Yaozong,24/11/2018,1,0,0,1,2,0,0,0,0,0,0,0,0,190.5,182.88,205,23,0,1,0,0,images/mufi.jpeg
613,Hugo Viana,01/08/2015,1,0,2,2,11,0,0,1,1,1,0,0,3,167.64,170.18,135,32,0,1,0,0,images/shayan.jpeg
614,Humberto Bandenay,17/11/2018,1,0,1,1,2,0,0,0,0,1,0,0,1,180.34,184.9560971,145,24,0,0,1,0,images/reza.jpeg
615,Hyun Gyu Lim,22/09/2017,2,0,2,3,12,0,0,0,0,3,0,0,3,190.5,195.58,170,32,0,1,0,0,images/prat.jpeg
616,Ian Entwistle,10/04/2016,0,1,1,1,2,0,0,0,0,0,1,0,1,165.1,162.56,135,29,0,1,0,0,images/vikas.jpeg
617,Ian Freeman,22/11/2002,0,2,2,1,5,0,0,0,1,1,0,0,2,180.34,184.9560971,225,36,0,1,0,0,images/mufi.jpeg
618,Ian Heinisch,18/05/2019,0,1,1,0,3,0,0,0,1,0,0,0,1,180.34,182.88,185,30,0,1,0,0,images/shayan.jpeg
619,Ian Loveland,27/08/2011,1,0,1,1,6,0,0,0,1,0,0,0,1,172.72,176.8663992,145,27,0,1,0,0,images/reza.jpeg
620,Ian McCall,31/01/2015,0,2,2,3,15,0,0,0,2,0,0,0,2,165.1,162.56,125,30,0,1,0,0,images/prat.jpeg
621,Icho Larenas,04/03/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.7423609,235,25,0,1,0,0,images/vikas.jpeg
622,Igor Araujo,15/07/2015,1,0,2,1,8,0,0,0,2,0,0,0,2,185.42,195.58,170,34,0,1,0,0,images/mufi.jpeg
623,Igor Pokrajac,10/04/2016,5,0,3,8,25,0,0,0,1,2,1,0,4,182.88,193.04,205,37,0,1,0,0,images/shayan.jpeg
624,Ikuhisa Minowa,14/04/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,179.5629652,181,24,0,1,0,0,images/reza.jpeg
625,Ildemar Alcantara,15/07/2015,0,1,2,2,17,0,0,2,1,0,1,0,4,187.96,198.12,185,32,0,1,0,0,images/prat.jpeg
626,Iliarde Santos,09/10/2013,2,0,0,2,4,0,0,0,0,0,0,0,0,165.1,167.64,125,33,0,1,0,0,images/vikas.jpeg
627,Ilir Latifi,29/12/2018,0,2,3,3,17,0,0,0,2,3,2,0,7,177.8,185.42,205,35,0,1,0,0,images/mufi.jpeg
628,Ion Cutelaba,27/04/2019,0,2,2,2,11,0,0,0,1,2,0,0,3,185.42,190.5,205,25,0,0,1,0,images/shayan.jpeg
629,Irene Aldana,11/05/2019,0,2,2,2,12,0,0,1,1,0,0,0,2,175.26,172.72,135,31,0,1,0,0,images/reza.jpeg
630,Isaac Vallie-Flagg,22/11/2014,2,0,1,2,9,0,0,1,0,0,0,0,1,172.72,172.72,155,36,0,1,0,0,images/prat.jpeg
631,Islam Makhachev,20/04/2019,0,4,4,1,11,0,0,0,2,1,2,0,5,177.8,177.8,155,27,0,1,0,0,images/vikas.jpeg
632,Ismail Naurdiev,23/02/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,187.96,170,22,0,1,0,0,images/mufi.jpeg
633,Israel Adesanya,13/04/2019,0,5,5,0,14,0,0,1,2,2,0,0,5,193.04,203.2,185,29,0,0,0,1,images/shayan.jpeg
634,Issei Tamura,16/03/2013,1,0,1,1,4,0,0,0,0,1,0,0,1,165.1,160.02,135,29,0,1,0,0,images/reza.jpeg
635,Iuri Alcantara,25/08/2018,0,1,3,7,38,0,0,1,4,3,2,0,10,175.26,180.34,135,38,0,0,1,0,images/prat.jpeg
636,Ivan Jorge,18/07/2015,0,1,1,1,9,0,0,0,2,0,0,0,2,175.26,185.42,155,34,0,1,0,0,images/vikas.jpeg
637,Ivan Menjivar,01/03/2014,2,0,3,4,16,0,0,0,1,1,2,0,4,167.64,162.56,145,31,0,1,0,0,images/mufi.jpeg
638,Ivan Salaverry,24/05/2008,2,0,2,3,12,0,0,0,0,1,2,0,3,182.88,187.6526631,185,37,0,1,0,0,images/shayan.jpeg
639,Izabela Badurek,11/04/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,168.7767013,115,23,0,1,0,0,images/reza.jpeg
640,JC Cottrell,28/01/2017,1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,180.34,155,27,0,1,0,0,images/prat.jpeg
641,JJ Aldrich,23/03/2019,0,3,3,1,12,0,0,0,3,0,0,0,3,165.1,170.18,125,26,0,0,1,0,images/vikas.jpeg
642,Jacare Souza,27/04/2019,0,1,5,3,23,0,0,0,1,4,4,0,9,185.42,182.88,185,39,0,1,0,0,images/mufi.jpeg
643,Jack Hermansson,27/04/2019,0,3,3,2,13,0,0,0,1,3,2,0,6,185.42,195.58,185,30,0,1,0,0,images/shayan.jpeg
644,Jack Marshman,16/03/2019,2,0,1,3,11,0,0,0,1,1,0,0,2,182.88,185.42,185,29,0,1,0,0,images/reza.jpeg
645,Jack May,16/08/2014,1,0,0,1,1,0,0,0,0,0,0,0,0,203.2,200.66,255,33,0,0,0,1,images/prat.jpeg
646,Jacob Volkmann,02/02/2013,0,1,5,3,21,0,0,2,3,0,1,0,6,175.26,180.34,155,32,0,0,1,0,images/vikas.jpeg
647,Jairzinho Rozenstruik,02/02/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,198.12,242,30,0,1,0,0,images/mufi.jpeg
648,Jake Collier,11/11/2017,1,0,1,3,11,0,0,1,0,1,0,0,2,190.5,198.12,205,29,0,1,0,0,images/shayan.jpeg
649,Jake Ellenberger,25/08/2018,3,0,6,10,40,0,0,1,2,5,1,1,10,175.26,180.34,170,33,0,1,0,0,images/reza.jpeg
650,Jake Hecht,08/06/2012,1,0,1,1,3,0,0,0,0,1,0,0,1,182.88,193.04,170,28,0,1,0,0,images/prat.jpeg
651,Jake Lindsey,14/03/2015,2,0,0,2,5,0,0,0,0,0,0,0,0,180.34,180.34,155,28,0,0,0,1,images/vikas.jpeg
652,Jake Matthews,01/12/2018,0,3,3,3,22,0,0,1,1,0,4,1,7,180.34,185.42,170,24,0,1,0,0,images/mufi.jpeg
653,Jake O'Brien,11/07/2009,0,1,3,2,14,0,0,1,2,1,0,0,4,190.5,193.04,205,24,0,1,0,0,images/shayan.jpeg
654,Jake Rosholt,21/11/2009,0,1,1,1,4,0,0,0,0,0,1,0,1,185.42,190.349229,185,27,0,1,0,0,images/reza.jpeg
655,Jake Shields,15/03/2014,0,2,2,3,23,1,0,3,1,0,0,0,4,182.88,182.88,170,35,0,1,0,0,images/prat.jpeg
656,Jalin Turner,13/04/2019,0,1,1,1,2,0,0,0,0,1,0,0,1,190.5,195.58,155,23,0,0,1,0,images/vikas.jpeg
657,James Bochnovic,12/05/2018,1,0,0,1,2,0,0,0,0,0,0,0,0,193.04,205.74,205,29,0,1,0,0,images/mufi.jpeg
658,James Giboo,19/07/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.9560971,170,30,0,1,0,0,images/shayan.jpeg
659,James Hammortree,19/06/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.7423609,185,26,0,1,0,0,images/reza.jpeg
660,James Head,28/08/2013,1,0,2,2,8,0,0,1,0,0,1,0,2,185.42,185.42,170,29,0,1,0,0,images/prat.jpeg
661,James Irvin,01/08/2010,2,0,2,5,11,0,0,0,0,3,0,0,4,187.96,190.5,205,31,0,1,0,0,images/vikas.jpeg
662,James Krause,25/08/2018,0,4,4,3,21,0,0,0,3,1,2,0,6,187.96,185.42,170,32,0,1,0,0,images/mufi.jpeg
663,James Lee,19/01/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.9560971,205,34,0,0,1,0,images/shayan.jpeg
664,James McSweeney,16/10/2010,1,0,1,1,4,0,0,0,0,1,0,0,1,193.04,195.58,230,29,0,0,0,1,images/reza.jpeg
665,James Moontasri,17/12/2016,1,0,1,3,10,0,0,0,0,1,1,0,2,177.8,180.34,170,28,0,0,0,1,images/prat.jpeg
666,James Mulheron,16/07/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,243,29,0,1,0,0,images/vikas.jpeg
667,James Te Huna,19/03/2016,3,0,4,4,15,0,0,0,2,3,0,0,5,187.96,190.5,185,34,0,1,0,0,images/mufi.jpeg
668,James Toney,28/08/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,179.5629652,220,42,0,1,0,0,images/shayan.jpeg
669,James Vick,17/02/2019,1,0,5,2,22,0,0,0,4,2,3,0,9,190.5,193.04,155,31,0,1,0,0,images/reza.jpeg
670,James Wilks,16/10/2010,0,1,1,1,7,1,0,0,1,0,1,0,2,185.42,190.5,170,32,0,1,0,0,images/prat.jpeg
671,James Zikic,13/07/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045795,205,25,0,1,0,0,images/vikas.jpeg
672,Jamie Moyle,03/06/2017,0,1,1,0,3,0,0,0,1,0,0,0,1,154.94,165.1,115,28,0,1,0,0,images/mufi.jpeg
673,Jamie Varner,13/12/2014,3,0,2,5,17,0,0,1,0,1,1,0,3,172.72,182.88,155,30,0,1,0,0,images/shayan.jpeg
674,Jamie Yager,19/06/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229,185,26,0,1,0,0,images/reza.jpeg
675,Jan Blachowicz,23/02/2019,0,4,4,4,26,0,0,0,3,1,2,0,6,187.96,198.12,205,35,0,1,0,0,images/prat.jpeg
676,Jared Cannonier,11/05/2019,0,1,2,4,17,0,0,0,1,3,0,0,4,180.34,195.58,185,35,0,0,0,1,images/vikas.jpeg
677,Jared Gordon,18/02/2018,0,2,2,0,5,0,0,0,1,1,0,0,2,175.26,172.72,155,29,0,1,0,0,images/mufi.jpeg
678,Jared Hamman,31/08/2013,2,0,1,4,12,0,0,0,1,1,0,0,2,190.5,190.5,185,31,0,1,0,0,images/shayan.jpeg
679,Jared Papazian,15/12/2012,2,0,0,2,4,0,0,0,0,0,0,0,0,172.72,170.18,135,24,0,0,1,0,images/reza.jpeg
680,Jared Rollins,08/12/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,179.5629652,170,30,0,1,0,0,images/prat.jpeg
681,Jared Rosholt,06/02/2016,0,3,3,1,19,0,0,0,5,1,0,0,6,187.96,190.5,265,29,0,1,0,0,images/vikas.jpeg
682,Jarjis Danho,27/02/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,187.96,265,32,0,1,0,0,images/mufi.jpeg
683,Jarred Brooks,08/09/2018,2,0,1,2,8,0,0,1,0,0,0,0,1,160.02,157.48,125,25,0,0,0,1,images/shayan.jpeg
684,Jason Black,20/10/2007,1,0,0,1,2,0,0,0,0,0,0,0,0,172.72,176.8663992,155,35,0,1,0,0,images/reza.jpeg
685,Jason Brilz,19/11/2011,2,0,2,3,15,0,0,0,2,1,0,0,3,180.34,180.34,205,36,0,1,0,0,images/prat.jpeg
686,Jason Day,07/03/2009,1,0,1,1,2,0,0,0,0,1,0,0,1,182.88,182.88,185,27,0,1,0,0,images/vikas.jpeg
687,Jason DeLucia,19/11/1999,1,0,2,1,3,0,0,0,0,0,2,0,2,180.34,184.9560971,190,30,0,0,1,0,images/mufi.jpeg
688,Jason Dent,21/11/2009,0,1,1,2,7,0,0,0,0,0,1,0,1,177.8,180.34,155,29,0,1,0,0,images/shayan.jpeg
689,Jason Gonzalez,27/04/2019,1,0,1,2,4,0,0,0,0,0,1,0,1,187.96,187.96,155,29,0,0,1,0,images/reza.jpeg
690,Jason High,07/06/2014,0,2,2,2,8,0,0,0,1,0,1,0,2,172.72,180.34,155,32,0,0,1,0,images/prat.jpeg
691,Jason Knight,03/11/2018,3,0,4,4,21,0,0,1,1,1,1,0,4,177.8,180.34,145,26,0,1,0,0,images/vikas.jpeg
692,Jason Lambert,06/09/2008,2,0,3,3,11,0,0,0,0,3,1,0,4,190.5,190.5,185,33,0,1,0,0,images/mufi.jpeg
693,Jason MacDonald,15/05/2012,1,0,2,7,22,0,0,0,0,2,4,0,6,190.5,203.2,185,36,0,1,0,0,images/shayan.jpeg
694,Jason Miller,26/05/2012,2,0,0,2,6,0,0,0,0,0,0,0,0,185.42,182.88,185,31,0,1,0,0,images/reza.jpeg
695,Jason Novelli,06/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,190.5,155,37,0,1,0,0,images/prat.jpeg
696,Jason Reinhardt,14/08/2011,2,0,0,2,2,0,0,0,0,0,0,0,0,167.64,171.4732673,135,41,0,1,0,0,images/vikas.jpeg
697,Jason Saggo,16/09/2017,1,0,2,2,11,0,0,1,0,2,0,0,3,180.34,180.34,155,31,0,1,0,0,images/mufi.jpeg
698,Jason Tan,24/05/2008,1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,182.2595311,170,26,0,1,0,0,images/shayan.jpeg
699,Jason Thacker,09/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.2595311,185,29,0,1,0,0,images/reza.jpeg
700,Jason Von Flue,17/08/2006,1,0,1,1,6,0,0,0,0,0,1,0,1,182.88,187.6526631,170,31,0,1,0,0,images/prat.jpeg
701,Jason Young,29/09/2012,0,1,1,2,9,0,0,0,1,0,0,0,1,175.26,185.42,145,26,0,1,0,0,images/vikas.jpeg
702,Javier Vazquez,26/06/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,175.26,145,33,0,0,1,0,images/mufi.jpeg
703,Jay Cucciniello,06/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.1698333,155,31,0,1,0,0,images/shayan.jpeg
704,Jay Hieron,02/02/2013,3,0,0,3,7,0,0,0,0,0,0,0,0,182.88,190.5,170,36,0,1,0,0,images/reza.jpeg
705,Jeff Cox,02/04/2008,1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,182.2595311,155,39,0,1,0,0,images/prat.jpeg
706,Jeff Curran,15/05/2012,2,0,0,2,6,0,0,0,0,0,0,0,0,167.64,175.26,135,34,0,1,0,0,images/vikas.jpeg
707,Jeff Hougland,10/11/2012,1,0,1,1,6,0,0,0,1,0,0,0,1,170.18,172.72,135,34,0,1,0,0,images/mufi.jpeg
708,Jeff Joslin,13/12/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.6526631,170,31,0,1,0,0,images/shayan.jpeg
709,Jeff Monson,18/11/2006,0,3,3,2,13,0,0,1,1,1,1,0,4,175.26,187.96,247,35,0,1,0,0,images/reza.jpeg
710,Jeff Newton,19/11/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045795,205,38,0,0,0,0,images/prat.jpeg
711,Jenel Lausa,23/06/2018,2,0,1,2,9,0,0,0,1,0,0,0,1,165.1,172.72,125,29,0,1,0,0,images/vikas.jpeg
712,Jennifer Maia,23/03/2019,1,0,0,1,3,0,0,0,0,0,0,0,0,162.56,162.56,125,30,0,1,0,0,images/mufi.jpeg
713,Jens Pulver,23/06/2007,1,0,6,2,24,3,1,0,3,2,0,0,6,170.18,177.8,145,32,0,0,1,0,images/shayan.jpeg
714,Jeremy Horn,17/01/2009,2,0,4,6,20,2,0,0,1,1,4,0,6,185.42,187.96,185,33,0,1,0,0,images/reza.jpeg
715,Jeremy Jackson,11/11/2006,1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,182.2595311,170,24,0,1,0,0,images/prat.jpeg
716,Jeremy Kennedy,10/02/2018,0,3,3,0,9,0,0,0,3,0,0,0,3,180.34,180.34,145,25,0,1,0,0,images/vikas.jpeg
